ID;Key;Translation
fc085ed1-f528-4bae-9fe3-8d8deb610e28;vcs (dativo);Euch
0adc35ce-89ad-4ffa-88cf-2d25c1d73670;eles (dativo);ihnen
fc7b0861-4607-4ec1-9877-d0c195797f99;zu;para
f1402bbb-d1d0-430c-8072-e7f29e4f05be;"Gramatica:
com qual caso chega ""zu"" ? ";com dativo
469ecfa8-b04b-43e2-a264-fb4430ecf191;für;para
d35fe9b4-cffb-4582-ac78-50d64734a309;"Gramatica:
com qual caso chega ""für"" ? ";com acusativo
b416f50c-e015-44ba-9d65-b3d0112f73d4;(um movimento) para;"""zu"" (mas ""nach"" se é uma cidade o pais)"
fba36544-8383-4ecd-86ab-d2b7bc9fcf08;(algo) para ;für
3cff6fae-e509-48c6-82ed-48b5a9fc50de;para (fazer algo);um (etwas zu tun / zu + infinitivo do verbo)
32da9c05-e12a-4961-80d5-d42519797191;Para o Senhor;zu Ihnen
d658881d-f415-4f94-ab0c-bf27ff2d111f;eu (acusativo);mich
eadd60c4-1df7-44bf-9b61-6ece557424eb;vc (acusativo);dich
34e90152-a7ac-4a81-be28-4e6c9a4260a5;ele (acusativo);ihn
918d6556-d6d1-4d7d-8f9f-b77eaa273b54;ela (acusativo);sie
654e7d75-815c-435f-b120-6b690d8808c7;ele/ela (neutrum acusativo);es
71b8ed5c-a310-4d3e-8c8f-41a850b87b56;vcs (acusativo);Euch
e91db98b-9e4a-4ce0-9fd3-60307010ef98;eles (acusativo);sie
5e90c94b-8d6c-401c-8164-be9de0d61639;é para O Senhor (acusativo);für Sie (acusativo)
204cd50e-748c-48b5-9b2c-761d66440f95;mir;me (dativo)
ca7bf82e-c9d4-4c64-a3c0-0a24bff07193;dir;te  (dativo)
0bd96176-6db2-4110-a2b5-0bfc96615f6d;ihm;para ele / lhe (dativo)
04c088f1-1375-4184-a2f6-06a44c5b5c1a;ihr (só uma pessoa);para ela / lhe (dativo)
9018c839-84f5-45d6-9480-8ea2f41c9aae;ihr (varias pessoas);vcs (nominativo)
fcc01b5e-9276-4d10-84bc-aadb2f2a1b97;zu mir;para mim
a3e490e2-9e50-4a5b-b7c4-6d345aa1efb1;für mich;para mim
4d3e3c51-1f28-413d-a6b3-541b69f6a0e6;zu ihm;para ele
93ce4e91-74c1-4f95-87a9-2328d8fb9ab2;zu ihr;para ela
fbb79aac-b84d-4518-971e-328e87c6a841;mit mir;comigo
43bc1b1f-b3cb-4e62-a11d-a50e93164436;mit ihm;com ele
ee9bf0e9-8436-4613-b3cf-5d0f20360015;mit ihr;com ela
adc9e494-c851-4e20-86c8-febe7e981c33;zu Ihnen;para O Senhor
8f0144d5-9ab8-4c0c-9ff0-6517d2b85dd7;mit Ihnen;com O Senhor 
471a3d07-0e3f-4615-affc-bc9d70863da8;mit Euch;com vcs
b855df51-a6e5-4744-bc6b-0a8141e213f9;uns;nos
9c5d6a4b-fe44-463f-b533-45615b2d7a58;Euch;vos (dativo ou acusativo)
ce80baed-61de-4d5f-b629-7a21a2067bef;ihnen;para eles / lhes (dativo)
15fc0f49-96f1-4d47-91d1-e276d1f62018;Ihnen;para O Senhor / lhes (dativo, O Senhor)
12813cd7-b106-4fc9-bd5e-8a33309815e2;mich;me (acusativo)
b3632e44-1922-4fdd-80cc-e5d4e3952c96;dich;te (acusativo)
f74a734f-42ca-4ad6-b7cb-5c16b7761306;ihn;ele (acusativo)
daead1b5-65b7-4da2-a57c-27a2f67fe857;sie;ela/a/eles/os/ou/as
414b52c9-9e0e-44a1-9c83-df3758310987;es;o / a (acusativo ou nominativo)
5ff7dbf3-2f3e-46b1-8a29-0dd20b852d20;Euch;vos (acusativo ou dativo)
6edd2f23-1714-43f4-b0e0-9fc6564b9b3d;sie ;"1. a (singular fem.)
2. eles (nominativo)
3. os/as (acusativo)"
f9df3afa-2d6a-4d1c-aafa-441b9fb7a34f;für jemanden;para alguém (algo deve pertencer a alguém)
0b2e6964-9a54-41e1-8052-be3ff227a765;zu jemandem;para alguém (na direção de alguém)
5506337d-8bb1-4433-b8f0-e4eb5278b5ef;"Gramatica:
O ""für"" vem com acusativo ou dativo?";Vem com acusativo
ee17588b-d6de-4e81-a5dc-d59a64ba465c;"Gramatica:
O ""zu"" vem com acusativo ou dativo?";Vem com dativo (pq é quase a resposta da pergunta <b>onde?</b>
bf64e659-2082-4d5f-86c7-862cd70a6423;"Gramatica:
o que é o dativo de ""der""";dem
88b04ff4-6b3a-4482-9157-9f785cb613b5;"Gramatica:
o que é o dativo de ""die"" (singular)";der
8625ecd9-b1f9-48e9-b074-13c9214480af;"Gramatica:
o que é o dativo de ""das""";dem
6013fae3-e704-4c3d-ba28-08c95d5aa3a8;"Gramatica:
o que é o dativo de ""die"" (plural)";den
12d46cc6-0aa6-4832-9e4d-cb11bacd4314;a loja;das Geschäft
a1b160b6-269e-4604-aba3-7c4ab0cd87e0;"Gramática:
forma o accusativo de ""das Geschäft"" ?";das Geschäft
f6d79be9-6ea3-4981-a5b6-2f5fdacb52ea;"Gramática:
forma o dativo de ""das Geschäft"" ?";dem Geschäft
34aa3f3a-83b9-4bd3-8359-7c3aebcb72e4;ganhar dinheiro;Geld verdienen
9fc3d37d-2105-4df2-a27b-02d98cfed2c2;para (um lugar mas nao uma cidade ou pais);zu (+ dativo)
465e589c-d77d-473d-886e-d02877489e02;para (um pais ou cidade);nach
3ad34e81-f307-4924-bbf8-56fbbe515d76;(ir) para a loja ;zum Geschäft/zu dem Geschäft
b24af24a-56e8-47f2-b9af-70d8b69db307;(nao movimento) para a loja;für das Geschäft / fürs Geschäft
5af7cf08-45e3-4d68-9ee7-bf6652b399a6;para Hamburgo;nach Hamburg
33547f74-d208-4ba0-8086-18cecd1c14ee;para (uma pessoa);zu
6038c77d-1b90-4501-96e9-0fe8a998044a;para (fazer algo);um zu (+ infinitivo do verbo)
be93a075-9802-4e1e-855a-48e2a7892bd0;para fazer isso;um das zu tun
c88cc95e-8ff4-4c02-8b77-51128eba407e;trabalhar para ganhar dinheiro;arbeiten um Geld zu verdienen
dc2eb425-af59-4de7-b014-a69018d0c7da;parar de fazer algo;aufhören etwas zu tun
447e9815-db06-43c1-8fc8-702b495c627a;parar de diregir;anhalten
b25205ad-a5c3-4711-abda-6cfc1c093659;"1. para ! (Solicitação para não dirigir mais.)
2. para O Senhor, por favor!
";"1. Halt! (forma curta) 
Halt an! (informal)
2. Halten Sie bitte an! (formal)"
b11ef3f3-aecd-4f1f-85e6-02e0b6d4c53d;"1. para! (Solicitar que não se faça mais nada.)
2. Para O Senhor !";"1. Hör auf !
2. Hören Sie bitte auf !"
2974a79c-ad91-44c3-9466-1c9f5e18ce85;vou para a loja;ich gehe zu dem Geschäft
44121949-1698-45c6-a0a0-6557dabad982;o dinheiro é para a loja;das Geld ist für das Geschäft
662fd466-6e47-48c7-aed9-d44ed7b93cc4;das Geschäft;a loja
fe9afd1e-c1c5-4a96-a7da-2b997ed90a08;novamente;wieder
9a8b42dd-108a-4bbb-b6ec-c9ebe839f20b;"Gramatica:
nominativo singular femina de ""kein""";keine
b1e8dbaf-7dd0-443d-8121-46a01b9d021c;"Gramatica:
nominativo singular masculino de ""kein""";kein
2a31688d-2048-485f-b3d2-19b5415ad9a1;"Gramatica:
nominativo plural de ""kein""";keine
a2f5b4fd-7d2e-4498-bb4f-1629d18595fa;"Gramatica:
acusativo singular femina de ""kein""";keine
63f603bf-1274-4b7f-90c0-1fac60658219;"Gramatica:
acusativo singular masculino de ""kein""";keinen
2e1a2261-fc3b-4c9a-9fec-74512c059898;"Gramatica:
acusativo plural de ""kein""";keine
d0f932f8-5442-49f6-81f7-cc376bb048f3;o jornal (para noticias);die Zeitung
fb15a04d-6b48-446e-912b-376aead96020;a revista;die Zeitschrift
4da1b0c8-b557-4a82-b75e-eec3973dfee2;Hoje não há jornal;"Heute gibt es keine Zeitung / 
Es gibt keine Zeitung heute"
194a0cff-ce17-47dc-9eca-2881d6a4a020;não há pão;es gibt kein Brot
658bce4b-a4ee-4147-951f-b671c7e5286d;não há pratos;es gibt keine Teller
68ad1989-0f07-419b-9cf6-429a2966af5c;não há um prato;es gibt keinen Teller
e170e8ef-e187-4baa-9fdd-225715fa787b;wieder;novamente
1657c8f4-42d0-4ddf-9768-b711adb858db;preparar;vorbereiten
0c29d04f-86f8-4b7f-8032-9471513f4dd3;eu preciso limpar a casa e preparar o jantar;ich muss das Haus putzen und das Essen vorbereiten
2d8748f5-78fb-40c0-ba4e-6a1b2400c60e;Vocé quer comer ?;Möchtest Du essen ?
4e3148d3-7514-4f84-998c-a28afb3a0056;não obrigado. Não quero comer;Nein danke. Ich möchte nicht essen.
8acbb3b6-efb0-4352-a162-e2f3a04176c9;nada;nichts
1d4ff570-fb66-4ee3-9cfc-25004c535640;o tempo está bom;das Wetter ist gut
e434995c-f71d-4525-8bfc-4b6a39447a09;o tempo não está bom;das Wetter ist nicht gut
b6387af7-22f3-488a-9e3a-da0e49a10b3a;como vamos fazer isso ?;"wie machen wir das ? / 
wie werden wir das machen ?"
13395350-659b-484e-b013-672f8a1325b3;que horas são?;"wieviel Uhr ist es ? / 
wie spät ist es ?"
36aef714-34fd-41e2-aa7b-b72e36046426;o cinema;das Kino
39c83b70-b796-431d-b466-d06145d3ac8a;vorbereiten;preparar
12613749-f18f-44d4-a545-5ce205697311;nichts;nada
a1b76171-e24b-4422-8e57-820d67216aca;in + (accusativo);para (aonde? / movimento para e entrando depois)
89d6b125-4386-454d-bc63-6834de63c0ab;in + (dativo);no (onde?)
566f1752-1382-4e2a-8496-d4d899738453;in das Kino;para a cinema (e entrar depois)
0051b325-0df0-4867-94e0-8d823ae0d4f6;ins Kino;para a cinema (ins == in das)
9e9d2107-fb11-4781-8467-1c2e9e0046ac;in dem Kino;no cinema (adentro da cienema)
09ade290-db55-4920-9586-e5aeec2b1cc7;im Kino;no cinema (im == in dem)
9a368306-120b-44cb-87c7-c52028dc579c;eu quero ir ao cinema;ich möchte ins Kino gehen.
6788ad28-c197-46f2-9e47-b8a97212ce4f;"Gramatica:
qual é a diferença entre ""ins Kino gehen"" e ""zum Kino gehen"" ?";"""ins Kino gehen"" significa que você está depois dentro do cinema.
""zum Kino gehen"" significa que você está depois nas proximidades do cinema ou diretamente em frente a ele."
26a84fd1-7e21-4f15-9cc5-0db3fd8f31db;das Kino;o cinema
711e9e04-161d-4c29-b03c-cb562a739385;mehr;mais
23a50934-ff41-41b5-8224-be922d21b974;schnell;rapido
11880427-0d75-4fc4-8298-20fb83ed5c03;schneller;mais rapidamente (adverbio)
5d83696c-c9ac-4018-82ea-dbc28d048d95;ich fahre schneller;estou dirigindo mais rapido
ff704f96-5117-4ac0-a015-abdc15817e4c;das schnellere Auto;o carro mais rapido
53785826-3176-4040-aeff-4e21764ee63d;der schnellere Zug;o trem mais rapido
afc8b368-6d4b-401c-a5f3-28b5e8ae6b87;ich fahre das schnellere Auto;eu dirigo o carro mais rapido
af524bd6-06b6-4577-bdc9-1170c41ea2c4;ich fahre den schnelleren Zug;eu estou indo com o trem mais rapido
b80cec53-0731-48c2-9d65-b9c6e6ecb644;o trem (para distancias longes);"der Zug / (die ""Bahn"")"
4bbd5154-113e-41df-b64b-f0e109a1c5da;o trem adentro da cidade ;die Straßenbahn
9758c57e-9a19-4301-bb00-7deb16d3ec7c;o metro;die U-Bahn
0d1b1354-39e1-40d7-bdd7-19d4802cc725;rapido;schnell
47b4036e-a2cb-46eb-8c63-6b6416e6f166;estou dirigindo rapido;ich fahre schnell
856f3d1c-abad-445d-b229-c4f16fae88bd;estou dirigindo mais rapido;ich fahre schneller
6b0bfb93-9bc4-4a49-a944-e76b05da8c7c;o carro mais rapido;das schnellere Auto
388c0446-7d55-41c8-8342-7998745c7ffd;um carro mais rapido;ein schelleres Auto
b0471f70-db31-4b7a-86e5-3f29b15ea852;o trem mais rapido;der schnellere Zug
eed28cf0-8fda-4482-8f1a-79b1ea607683;um trem mais rapido;ein schnellerer Zug
ea876174-fab7-488b-84ca-41152380fcd7;o trem (adentro da cidade) mais rapido;die schnellere Straßenbahn
998c6c8f-89d4-4f88-907c-76fe4607d1f8;um trem (adentro da cidade) mais rapido;eine schnellere Straßenbahn
ed90a9b5-1f4a-4017-9335-69d5faa63ebf;eu dirigo o carro mais rapido;ich fahre das schnellere Auto
9231ebaa-53d5-420f-b8af-bdc75dffd34a;eu estou indo com o trem mais rapido;ich fahre den schnelleren Zug
79fa3a43-562b-4e35-8bb3-e3c8e60e67fe;o trem é mais rapido que o carro;der Zug ist schneller als das Auto
012fc434-4ada-4b06-8c76-56fad582ee48;in ;em
e194cef1-465c-4f2d-9b6c-e7fa6f559e2f;im;em
5a40412c-9f9d-47ab-b7de-c99b851b3960;em Berlin;in Berlin
d842dc32-85d6-4d6e-a867-2b2926969bb7;em cima;oben
10865f16-c9eb-4f05-bf21-65b550875a79;em geral;im Allgemeinen
ea4cf334-6dc0-4fd8-83e4-a152095b83ea;em Alemão;auf Deutsch
bf8d4885-449d-4774-bd4f-917aee9168de;em casa;zuhause
37890d24-8227-4a17-bb32-743e843e1839;em parte;teilweise
2d108e61-6637-4e2a-8a5e-6f9314b6589b;em principio;im Prinzip
4c4909b2-7901-45b4-8ff4-6ff03c155ee6;em comparação com algo;im Vergleich zu etwas
5d647435-d06b-4b06-841e-ccd3d80ba4b0;em 10 minutos;in 10 Minuten
722b075d-4c89-4a79-a734-80cccaf2b928;sich;se
78e11731-ad20-4a59-afe2-1eeb5970413a;Se o gato vier, o cão ladra.;falls die Katze kommt, bellt der Hund (tbm: wenn die Katze kommt, bellt der Hund)
f9852335-cd3f-4357-8ad7-9fe35bc48e37;quando o gato vem, o cão ladra;wenn die Katze kommt, bellt der Hund
e43900e3-74c2-4380-9fa7-1c2a4988396b;ca.;"""circa"": aproximadamente"
67ff574d-d064-4973-b631-56bfa84f179d;d.h.;"""das heißt"": ou seja"
33ad3643-d301-4c09-a510-eb1d0d6f7d74;der ICE;"""I C E"": trem rapido da Alemanha"
3367ea03-a6d0-458b-aa42-8e5d38adc73a;der Lkw / die Lkws;"""L K W"": Caminhão / Caminhãos"
ca4386c9-97da-40b4-b928-4dc6572953e0;der PC / PCs;"""P C"": computador / computadores"
e11013e2-9f56-4379-8038-eb541282f66a;die SMS;"""S M S"": Mensagem curta (SMS)"
d2f87a5a-7560-4bc7-82a1-012633a67616;usw.;"""und so weiter"" : etc."
5880f026-58f6-4b27-9bd9-028c1c466347;das WC;"""W C"": banheiro"
79d03d43-1ee7-4113-8623-070d666be14c;z. B. ;"""zum Beipiel"": por exemplo"
a0c44b24-e894-46ab-aed3-16b3b6237398;der Antwortbogen;Ficha de resposta
1c68cdb6-e014-4a08-b244-b7e9eb63bb19;die Aufgabe;Tarefa
41c1706e-2036-4f17-a4d3-6ec26c82af66;das Beispiel;Exemplo
60709261-a4a8-4e5a-94db-de18ff818749;die Durchsage;Anúncio
083a9e7b-483e-4234-82bd-b85ced3d7b77;die Lösung;Solução
f6702e5d-6713-4738-9d49-a55cebbc63da;markieren;marca
a62e7b5a-9f68-4132-8d40-3e640289971e;der Prüfer;Examinador
3747df79-da56-4105-8ba7-30d545216b65;die Prüferin;Examinador
e388f12d-0713-4678-a76b-5758ca9b0db2;die Prüfung;Exame
895a37bb-cd4b-4fa7-8ca6-52674334cb76;der Teil;Parte
80b6455b-3810-4f26-9b96-634e923832b2;der Test;Teste
4bc10f44-2f2c-47e6-add4-b59bad2f9390;der Text;Texto
d49bd611-0b04-4c40-9735-1e7158ba0d0b;das Wörterbuch;Dicionário
2d66d7e1-b89d-47f2-9d1b-5f74fe10e9fb;der Angestellte;o funcionário
3025502a-22f4-4b04-9838-ee9ce6029785;ein Angestellter;um funcionário
afb2345c-aa65-46ea-b972-24c1401d6d6b;der Auszubildende;o aprendiz
20f6887a-d796-4208-bcec-f158c3977646;ein Auszubildender;um estagiário
eb7310dd-00ac-4fe0-a3f7-172d7fa9ee5b;die Auszubildende;a estagiária
0808e90b-45f8-42b7-90e8-0950547ada74;eine Auszubildende;uma estagiária
3d41a247-649b-4aee-8c5b-11c9ef56acd8;der/ein Autor;o/um autor
3171cf93-a0b5-4442-b2c9-9bce2c81c4a5;die/eine Autorin;a/uma autora
2a894c08-e84d-4a34-80fa-b04473280e66;der/ein Babysitter;uma babá
2db28da3-f316-4997-b237-267e62557e5d;der/ein Bäcker;o/um padeiro
fa842b9b-8fdd-46d2-aafa-b8b52cd2d8dd;die/eine Bäckerin;a/uma padeira
fc5e5ca2-ea5f-433b-b7ac-c4fb0f2bf42a;der/ein Doktor;o/um médico
010260ed-bd02-4b2a-8487-b8af0252a1d3;die/eine Doktorin;a/uma médica
96b10c3d-a18b-4b52-bc70-d5f9640becf9;der/ein Fahrer;o/um motorista
909162bf-50f1-4893-8657-09a88fae4c5f;die/eine Fahrerin;a/uma motorista
0d28c064-6052-4081-8008-710619c8dd28;der/ein Friseur;o/um cabeleireiro
5f4e215f-45ce-4913-bd19-245758e0db37;die/eine Friseurin;a/uma cabeleireira
c083884b-2414-4489-aa31-92ae6a223004;der/ein Handwerker;o/um artesão
a158359d-c934-49e7-a8dd-712003b67074;die/eine Handwerkerin;a/uma artesã
12f0ff87-c921-4b29-9b43-73f9df1ed7c4;der/ein Hausmann;o/um househusband
364639e6-c6be-4480-8ea2-8f8877e59cf0;die/eine Hausfrau;a/uma dona-de-casa
c5b2295c-6367-4395-93d5-25409e0a2234;der/ein Journalist;o/um jornalista
a794242a-28d2-4030-8832-a00f9ac1433a;die/eine Journalistin;a/uma jornalista
22e81203-b7a9-4901-9f47-2a951d8f304e;der/ein Kaufmann;o/um homem de negócios
a90bcd4c-28f0-4309-9bd8-c38693c53ac0;die/eine Kauffrau;a/uma mulher de negócios
77f2184e-f48f-4bbf-9cf1-e25c0a70033c;die Kaufleute;os comerciantes
955f1099-6768-4227-acfc-26b11206e3d7;der/ein Kellner;o/um garçom
0dd29dfd-43a5-43e8-a13a-a49041e50456;die/eine Kellnerin;a/uma garçonete
d9922d39-c21b-4fbe-b80f-f4121232f38d;der/ein Koch;o/um cozinheiro
47b624ac-b2c1-4fa8-bc56-01b66de11858;die/eine Köchin;a/uma cozinheira
2db8abac-5263-4a80-ba89-6556151884cc;der/ein Krankenpfleger;o/um enfermeiro
880503f2-e837-4b27-a9cd-59c53a0e5a4d;die/eine Krankenpflegerin;a/uma enfermeira
39260b5b-51a0-4c7c-b8dc-424f1b95f331;die/eine Krankenschwester;a/uma enfermeira
64910421-6e42-4964-bfeb-a930f0fdb7a8;der/ein Künstler;o/um artista
e5687a29-df25-4880-8254-a8486c079c00;die/eine Künstlerin;a/uma artista
ae2d0a2b-c64b-4256-99db-fdc48d72b8ab;der/ein Lehrer;o/um professor
2d920d19-e9b3-4da4-b2bc-4cb396ad432a;die/eine Lehrerin;a/uma professora
eada1854-4330-49c8-989b-408d3a37065d;der/ein Mechaniker;o/um mecânico
ebbb97db-2f8c-41e1-bf87-d24c111b0dd9;die/eine Mechanikerin;a/uma mecânica
9da64b12-c8c2-4509-9073-c083502615a5;das/ein Model;o/um modelo
ebb0ff1d-5645-4ad6-9f9e-cc5e82e0d445;der/ein Musiker;o/um músico
29cdd43f-2689-4501-99bf-87f6b95a1a59;die/eine Musikerin;a/uma música
82594585-efc6-45dd-8dd6-88cd07b89a0f;der/ein Polizist;o/um policial
ecfa278b-bbbb-4884-9d1d-90fbe99000ce;die/eine Polizistin;uma mulher policial
40483e90-8718-4c00-ad77-6f39404856e8;der/ein Rentner;o/um pensionista
1d996d9b-c95d-4802-a818-69bf00f02754;die/eine Rentnerin;a/uma pensionista
07c56900-bb31-4be8-a22d-7bb5babaf0ce;der/ein Sänger;o/um cantor
8fb56cb3-afb1-4462-ba4b-a0257843e641;die/eine Sängerin;a/uma cantora
2ba74444-f873-4148-b9a7-5ed5671e7491;der/ein Techniker;o/um técnico
49b6b464-ec87-42c9-bd16-d45dce9addc4;die/eine Technikerin;a/uma técnica
c5388e73-44f8-42d4-a670-f6d36bf47f8a;der/ein Verkäufer;o/um vendedor
caca61fa-a3db-4c0e-a807-fae1a0c57fde;die/eine Verkäuferin;a/uma vendedora
be04c487-5105-40a1-8299-50fded78248f;luxemburguês (adjectivo);luxemburgisch
46d86440-7bc8-43d6-afd4-f89659be739e;O Luxemburguês;Der Luxemburger
95d4dac9-7380-443e-915c-f2b816eace77;o Europa;Das Europa
eb79e160-cd64-4727-906c-fc1169bb8d79;o Europeu;der Europäer
37d3f50f-3e40-4f47-a1d7-469ade9e27b7;a Europea;die Europäerin
63d9a2eb-3e6c-4d49-87d4-29293fd4d0be;européio,-a;europäisch / europäischer / europäische
d5fede8f-8823-4915-a20e-24fd9ad14b68;das Abitur;exame final do ensino secundário, que dá acesso ao ensino superior (para estudar no universidade)
8955644a-54fb-491e-bbe6-4ab88a33694a;der Direktor;o diretor
e771489b-984a-4efb-aadf-4b8e5cd95d67;die Direktorin;a diretora
5df1465d-7247-47bb-b49a-1013c39c762f;die Hausaufgabe;as tarefas de casa 
56b920b8-97aa-480b-80c4-10e350db03bd;die 7. Klasse; o 7º ano (da escola)
02e8f215-6541-46ba-9008-e777204fbb45;die Klasse (escola);a turma
a1ff4c4b-d6ae-478e-b43c-cdd651a47198;die Klassenfahrt;a viagem de classe
d970f551-a145-4786-8672-a6851a6bf2e2;das Sekretariat;o escritório da secretária
61417824-bae2-464c-99d3-5ede8ce0dbc9;der Stundenplan;horário (das aulas)
2c4c0357-ce91-411d-9647-f819e0450ab6;Biologie;Biologia
0b42f3ac-f29a-468d-843b-823ca27d523b;Chemie;Química
c6e05544-c73b-49b3-9ed1-33f7b1372a67;Deutsch;Alemão
0bd8ee72-b101-402d-984b-e76a826599af;Englisch;Inglês
0cda7c36-8708-46da-aedd-f68ceb0a981b;Französisch;Francês
86b46b09-dab4-442b-a3b6-a1f4588217a8;Geografie;Geografia
86fa8e8d-1313-4bb2-9ff7-917b7ea2a32c;Geschichte;História
b3a8ddeb-037f-409c-a537-79c5869d3b47;Kunst;Arte
5eb68737-1335-4eb7-be93-703f027bdf91;Latein;Latim
61419992-8953-493e-90e8-68abff7abac5;Mathematik;Matemática
0e27b44c-4d2d-4c86-87b8-c0e1c3573551;Musik;Música
80d7d84f-0dce-4e73-8b6f-5d5c86269168;Physik;Física
052ac862-4515-4a19-b02a-f1296fac7c92;Religion;Religião
78b5d21f-796a-4239-a2c8-e67bd0b91159;Sozialkunde;Estudos sociais
861d7154-2c7b-43f6-9c45-7a9d72e5cd9b;Sport ;Esporte 
47b8387c-e73f-4090-9733-6a848e713451;a turma;die Klasse
b5e26b70-d435-491e-96fc-ddb8abc119bc;a aula;der Unterricht
70602968-7de2-4795-b155-f9199c168d99;o 7º ano (da escola);die 7. Klasse
e677acc8-b861-4b5f-ac2f-524eef25672a;primeira classe (de tren);die erste Klasse
21951b03-07bd-4990-880c-a838306aba25;Eu tinha latim na escola;Ich habe in der Schule Latein gehabt (Nenhum artigo é usado para uma matéria escolar)
a6b759db-25da-4a00-9d20-612ae9fe406c;Leia em voz alta: 1m;"1 m / ""ein Meter"""
859925ff-143d-4da7-b442-ad954b83898e;Leia em voz alta: 1,50 m;"1,50 m / ""ein Meter fünfzig"""
30e45d18-40bd-4a92-ab87-792f6a94f446;Leia em voz alta: 1cm;"1 cm / ""ein Centimeter"""
1b5193ef-f82c-4632-953f-5440e53c2421;Leia em voz alta: 2km;"2 km / ""zwei Kilometer"""
27e3eac4-b5fc-49c9-9eec-34a130c4a4ef;Leia em voz alta: 1%;"1 % / ""ein Prozent"""
9629c56c-4ef3-4e4f-b02c-686a134afac9;Leia em voz alta: 1L;"1 l / ""ein Liter"""
1e219db1-6f84-47d5-ab75-53fc96d70914;Leia em voz alta: 1g;"1 g / ""ein Gramm"""
87caf4e2-38ab-4943-8c32-2f93f7c753b3;Leia em voz alta: 1kg;"1 kg  / ""ein Kilogramm"""
8764dadf-5839-4acb-b380-f17605cc01f7;Leia em voz alta: 10°C;"10 °C / ""Zehn Grad Celsius"""
bbb19a60-fd94-4468-ad15-aad3d7a5d7d3;Leia em voz alta: 3,95 EUR;"""drei Euro fünfundneunzig"""
01526288-6600-4867-a9e6-5ad536dd6592;Leia em voz alta: 1848;"""achtzehnhundertachtundvierzig"""
94caefe6-5815-4415-9672-c8bcccccd5ba;Leia em voz alta: 2020;"""zweitausendzwanzig"""
54d9bcaf-7585-421a-9d23-0ba4edc9b934;Leia em voz alta: 20.02.2023;zwanzigster zweiter zweitausenddreiundzwanzig
45b2b2a6-eafd-49de-8eac-d536184ad894;ich fahre erste Klasse;eu viajo na primeira classe
cd20cf78-921d-4c45-ad60-d621c7b7415a;der Unterricht;a aula
25f25eda-5c1d-47a9-9cfb-f49244e936fb;Karneval;Carnaval
6f4d9b19-0bd1-4d12-8ed4-fc8c2db3a3ea;Ostern;Páscoa
9aeb176c-1829-4957-941b-33159c390ca6;Weihnachten;Natal
d9023767-f2c9-4116-8bf0-c05ee5c09007;Neujahr/Silvester;Ano Novo/Véspera de Ano Novo
f6e4827e-f151-414c-87bf-97897d16dd28;Frühling / Frühjahr;prima veira
a54d8fc0-a659-42d8-9abf-c08a4b6cd6b5;Sommer;Verão
a568b4e7-1dc5-4129-a5e8-10a577b3d375;Herbst;Outono
2f1185a6-d21d-4172-8773-d68e5b0efe8a;Winter;Inverno
81b1218b-7770-4a85-9e22-62d4314b6fca;Januar;Janeiro
9abee2f7-2d33-4120-b885-5d015c237d5a;August;Agosto
4414c9f0-cf74-4465-a10b-dff7d3f21d70;März;Março
e367262d-c5d1-4fc0-b7d4-c3eb3ecb9809;April;Abril
5feaf397-b20d-4847-b86e-999e99444306;Mai;Maio
9113c693-0136-481c-ad41-dc55cd4a4d49;Juni;Junho
3182fe3b-a325-44a6-abca-4cddc302ecce;September;Setembro
6fc44f3c-7947-4f3f-aec7-0ed5ae6d244e;Oktober;Outubro
a5d15ea5-652a-4193-9e77-16397f9224bb;Februar;Fevereiro
8dee779f-e10a-4f32-b97b-124b808ac84d;November;Novembro
b1feccea-2456-4337-a6f4-65f85ba179c4;Dezember ;Dezembro 
637da92a-9b47-4332-90a3-61ed81f8bf99;Juli;Julho
8eb1acbf-4a23-4b25-946a-0b44ffcbd3a3;täglich;cada dia
e08d8f27-8694-48f8-9ecb-43db4a2f492d;tagsüber;durante o dia (nao durante da noite)
46eca2b4-6918-414b-9a3e-b5d829666b22;morgens;cada manhã / á manhã (ate 10h00)
d43a80e9-6723-43d0-9494-9bdd28d735fb;am Morgen;pela manhã (ate 10h00)
6fc7eaf8-3579-4d7d-ada2-4bdd56ac1447;vormittags;cada manhã / á manhã (ate 12h00)
a5188dd0-829c-425a-962a-e151ac7127db;am Vormittag;pela manhã (ate 12h00)
a6a3697c-ff42-471b-abd3-cdf04157ad60;mittags;cada meio-dia / ao meio-dia
05bab018-c289-424c-a7f0-1afdf50de3c9;am Mittag;ao meio-dia
5a183124-2957-42af-a9a7-c03ff3f3654e;nachmittags;cada tarde (ate 18h00) / á tarde
e995bf5e-3b36-4955-bf3e-3bf85dafdbe3;am Nachmittag;á tarde (ate 18h00)
a6ad2e17-e44f-42ea-85f1-992cb5d8ae04;abends;cada noite / á noite (ate 24h00)
32e20199-05f1-49cb-8d02-ca9ce7e58f99;am Abend;á noite (ate 24h00)
c788df2d-2722-4e64-820a-843b5a251696;nachts;cada noite / á noite (22h00 - 06h00)
998d082a-b9d2-4d44-9ec3-263fd85be528;in der Nacht;á noite (22h00 - 06h00)
ada8194f-458d-440a-81fc-1527c619d719;um Mitternacht ;á meia noite
d5fc3f48-1b0c-40aa-b9c1-5032926e388e;Leia em voz alta: 07:03;sieben Uhr drei
